Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Malawi,MWI,1975,Agricultural land (sq. km),AG.LND.AGRI.K2,39100
Malawi,MWI,1974,Agricultural land (sq. km),AG.LND.AGRI.K2,39600
Malawi,MWI,1973,Agricultural land (sq. km),AG.LND.AGRI.K2,39570
Malawi,MWI,1972,Agricultural land (sq. km),AG.LND.AGRI.K2,39070
Malawi,MWI,1971,Agricultural land (sq. km),AG.LND.AGRI.K2,38570
Malawi,MWI,1970,Agricultural land (sq. km),AG.LND.AGRI.K2,37070
Malawi,MWI,1969,Agricultural land (sq. km),AG.LND.AGRI.K2,37570
Malawi,MWI,1968,Agricultural land (sq. km),AG.LND.AGRI.K2,37070
Malawi,MWI,1967,Agricultural land (sq. km),AG.LND.AGRI.K2,36050
Malawi,MWI,1966,Agricultural land (sq. km),AG.LND.AGRI.K2,36530
Malawi,MWI,1965,Agricultural land (sq. km),AG.LND.AGRI.K2,36030
Malawi,MWI,1964,Agricultural land (sq. km),AG.LND.AGRI.K2,34000
Malawi,MWI,1963,Agricultural land (sq. km),AG.LND.AGRI.K2,33500
Malawi,MWI,1962,Agricultural land (sq. km),AG.LND.AGRI.K2,33000
Malawi,MWI,1961,Agricultural land (sq. km),AG.LND.AGRI.K2,32000
Malawi,MWI,2016,Agricultural land (% of land area),AG.LND.AGRI.ZS,61.4128128977514
Malawi,MWI,2015,Agricultural land (% of land area),AG.LND.AGRI.ZS,61.4128128977514
Malawi,MWI,2014,Agricultural land (% of land area),AG.LND.AGRI.ZS,61.4128128977514
Malawi,MWI,2013,Agricultural land (% of land area),AG.LND.AGRI.ZS,61.4128128977514
Malawi,MWI,2012,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.8294442087399
Malawi,MWI,2011,Agricultural land (% of land area),AG.LND.AGRI.ZS,59.2384386932541
Malawi,MWI,2010,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.2991090369113
Malawi,MWI,2009,Agricultural land (% of land area),AG.LND.AGRI.ZS,58.1777683495969
Malawi,MWI,2008,Agricultural land (% of land area),AG.LND.AGRI.ZS,57.6474331777683
Malawi,MWI,2007,Agricultural land (% of land area),AG.LND.AGRI.ZS,52.874416631311
Malawi,MWI,2006,Agricultural land (% of land area),AG.LND.AGRI.ZS,56.0564276622826
Malawi,MWI,2005,Agricultural land (% of land area),AG.LND.AGRI.ZS,54.9427238014425
Malawi,MWI,2004,Agricultural land (% of land area),AG.LND.AGRI.ZS,52.8213831141281
Malawi,MWI,2003,Agricultural land (% of land area),AG.LND.AGRI.ZS,52.8213831141281
Malawi,MWI,2002,Agricultural land (% of land area),AG.LND.AGRI.ZS,51.2303775986423
Malawi,MWI,2001,Agricultural land (% of land area),AG.LND.AGRI.ZS,51.2303775986423
Malawi,MWI,2000,Agricultural land (% of land area),AG.LND.AGRI.ZS,50.1697072549852
Malawi,MWI,1999,Agricultural land (% of land area),AG.LND.AGRI.ZS,49.6393720831566
Malawi,MWI,1998,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.5787017394994
Malawi,MWI,1997,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.9876962240136
Malawi,MWI,1996,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.457361052185
Malawi,MWI,1995,Agricultural land (% of land area),AG.LND.AGRI.ZS,45.3966907085278
Malawi,MWI,1994,Agricultural land (% of land area),AG.LND.AGRI.ZS,43.1692829868477
Malawi,MWI,1993,Agricultural land (% of land area),AG.LND.AGRI.ZS,45.2906236741621
Malawi,MWI,1992,Agricultural land (% of land area),AG.LND.AGRI.ZS,45.2906236741621
Malawi,MWI,1991,Agricultural land (% of land area),AG.LND.AGRI.ZS,45.8209588459907
Malawi,MWI,1990,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.7390750954603
Malawi,MWI,1989,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.176919813322
Malawi,MWI,1988,Agricultural land (% of land area),AG.LND.AGRI.ZS,43.6465846414934
Malawi,MWI,1987,Agricultural land (% of land area),AG.LND.AGRI.ZS,43.5935511243106
Malawi,MWI,1986,Agricultural land (% of land area),AG.LND.AGRI.ZS,43.5405176071277
Malawi,MWI,1985,Agricultural land (% of land area),AG.LND.AGRI.ZS,42.4798472634705
Malawi,MWI,1984,Agricultural land (% of land area),AG.LND.AGRI.ZS,42.3207467119219
Malawi,MWI,1983,Agricultural land (% of land area),AG.LND.AGRI.ZS,41.7904115400933
Malawi,MWI,1982,Agricultural land (% of land area),AG.LND.AGRI.ZS,42.7450148493848
Malawi,MWI,1981,Agricultural land (% of land area),AG.LND.AGRI.ZS,41.6843445057276
Malawi,MWI,1980,Agricultural land (% of land area),AG.LND.AGRI.ZS,40.6236741620704
Malawi,MWI,1979,Agricultural land (% of land area),AG.LND.AGRI.ZS,42.1086126431905
Malawi,MWI,1978,Agricultural land (% of land area),AG.LND.AGRI.ZS,42.0873992363174
Malawi,MWI,1977,Agricultural land (% of land area),AG.LND.AGRI.ZS,41.525243954179
Malawi,MWI,1976,Agricultural land (% of land area),AG.LND.AGRI.ZS,41.4934238438693
Malawi,MWI,1975,Agricultural land (% of land area),AG.LND.AGRI.ZS,41.4722104369962
Malawi,MWI,1974,Agricultural land (% of land area),AG.LND.AGRI.ZS,42.0025456088248
Malawi,MWI,1973,Agricultural land (% of land area),AG.LND.AGRI.ZS,41.9707254985151
Malawi,MWI,1972,Agricultural land (% of land area),AG.LND.AGRI.ZS,41.4403903266865
Malawi,MWI,1971,Agricultural land (% of land area),AG.LND.AGRI.ZS,40.9100551548579
Malawi,MWI,1970,Agricultural land (% of land area),AG.LND.AGRI.ZS,39.3190496393721
Malawi,MWI,1969,Agricultural land (% of land area),AG.LND.AGRI.ZS,39.8493848112007
Malawi,MWI,1968,Agricultural land (% of land area),AG.LND.AGRI.ZS,39.3190496393721
Malawi,MWI,1967,Agricultural land (% of land area),AG.LND.AGRI.ZS,38.2371658888417
Malawi,MWI,1966,Agricultural land (% of land area),AG.LND.AGRI.ZS,38.7462876537972
Malawi,MWI,1965,Agricultural land (% of land area),AG.LND.AGRI.ZS,38.2159524819686
Malawi,MWI,1964,Agricultural land (% of land area),AG.LND.AGRI.ZS,36.0627916843445
Malawi,MWI,1963,Agricultural land (% of land area),AG.LND.AGRI.ZS,35.5324565125159
Malawi,MWI,1962,Agricultural land (% of land area),AG.LND.AGRI.ZS,35.0021213406873
Malawi,MWI,1961,Agricultural land (% of land area),AG.LND.AGRI.ZS,33.9414509970301
Malawi,MWI,2016,Arable land (hectares),AG.LND.ARBL.HA,3800000
Malawi,MWI,2015,Arable land (hectares),AG.LND.ARBL.HA,3800000
Malawi,MWI,2014,Arable land (hectares),AG.LND.ARBL.HA,3800000
Malawi,MWI,2013,Arable land (hectares),AG.LND.ARBL.HA,3800000
Malawi,MWI,2012,Arable land (hectares),AG.LND.ARBL.HA,3750000
Malawi,MWI,2011,Arable land (hectares),AG.LND.ARBL.HA,3600000
Malawi,MWI,2010,Arable land (hectares),AG.LND.ARBL.HA,3700000
Malawi,MWI,2009,Arable land (hectares),AG.LND.ARBL.HA,3500000
Malawi,MWI,2008,Arable land (hectares),AG.LND.ARBL.HA,3450000
Malawi,MWI,2007,Arable land (hectares),AG.LND.ARBL.HA,3000000
Malawi,MWI,2006,Arable land (hectares),AG.LND.ARBL.HA,3300000
Malawi,MWI,2005,Arable land (hectares),AG.LND.ARBL.HA,3200000
Malawi,MWI,2004,Arable land (hectares),AG.LND.ARBL.HA,3000000
Malawi,MWI,2003,Arable land (hectares),AG.LND.ARBL.HA,3000000
Malawi,MWI,2002,Arable land (hectares),AG.LND.ARBL.HA,2850000
Malawi,MWI,2001,Arable land (hectares),AG.LND.ARBL.HA,2850000
Malawi,MWI,2000,Arable land (hectares),AG.LND.ARBL.HA,2750000
Malawi,MWI,1999,Arable land (hectares),AG.LND.ARBL.HA,2700000
Malawi,MWI,1998,Arable land (hectares),AG.LND.ARBL.HA,2600000
